game_date,pitcher_name,pitch,Single,Strikeout,Walk,Double,Triple,Home Run,month_year
2017-09-04,Rich Hill,Curveball,0,6,0,0,0,0,2017-09
2017-09-04,Rich Hill,Cutter,0,0,0,0,0,0,2017-09
2017-09-04,Rich Hill,Four-Seam Fastball,1,3,1,0,0,1,2017-09
2017-09-04,Rick Porcello,Change-Up,1,0,0,0,0,0,2017-09
2017-09-04,Rick Porcello,Curveball,0,0,0,0,0,1,2017-09
2017-09-04,Rick Porcello,Four-Seam Fastball,3,1,1,0,0,2,2017-09
2017-09-04,Rick Porcello,Sinker,0,1,0,0,0,0,2017-09
2017-09-04,Rick Porcello,Slider,1,1,0,2,0,0,2017-09
2017-09-04,Robbie Ray,Four-Seam Fastball,0,7,0,0,0,0,2017-09
2017-09-04,Robbie Ray,Knuckle Curve,0,1,0,0,0,0,2017-09
2017-09-04,Robbie Ray,Sinker,1,1,0,0,0,0,2017-09
2017-09-04,Robbie Ray,Slider,2,5,0,0,0,0,2017-09
2017-09-04,Trevor Bauer,Change-Up,0,0,0,0,0,0,2017-09
2017-09-04,Trevor Bauer,Cutter,0,2,0,0,0,0,2017-09
2017-09-04,Trevor Bauer,Four-Seam Fastball,1,4,1,0,0,0,2017-09
2017-09-04,Trevor Bauer,Knuckle Curve,1,3,0,0,0,1,2017-09
2017-09-04,Trevor Bauer,Sinker,0,0,0,0,0,0,2017-09
2017-09-04,Trevor Bauer,Slider,0,0,0,0,0,0,2017-09
2017-09-05,Antonio Senzatela,Curveball,0,0,0,0,0,0,2017-09
2017-09-05,Antonio Senzatela,Four-Seam Fastball,1,0,1,1,0,0,2017-09
2017-09-05,Antonio Senzatela,Slider,0,2,0,0,0,0,2017-09
2017-09-05,Aníbal Sánchez,Four-Seam Fastball,1,0,0,0,0,0,2017-09
2017-09-05,Aníbal Sánchez,Sinker,0,0,0,0,0,0,2017-09
2017-09-05,Aníbal Sánchez,Slider,0,0,0,0,0,0,2017-09
2017-09-05,Eduardo Rodriguez,Change-Up,2,4,0,1,0,0,2017-09
2017-09-05,Eduardo Rodriguez,Cutter,0,0,0,0,0,0,2017-09
2017-09-05,Eduardo Rodriguez,Four-Seam Fastball,1,4,1,0,0,1,2017-09
2017-09-05,Eduardo Rodriguez,Slider,0,0,0,1,0,0,2017-09
2017-09-05,Hyun Jin Ryu,Change-Up,0,3,1,0,0,0,2017-09
2017-09-05,Hyun Jin Ryu,Curveball,0,1,0,0,0,0,2017-09
2017-09-05,Hyun Jin Ryu,Cutter,0,2,2,0,0,0,2017-09
2017-09-05,Hyun Jin Ryu,Four-Seam Fastball,0,0,1,1,0,0,2017-09
2017-09-05,Hyun Jin Ryu,Sinker,1,0,0,0,0,0,2017-09
2017-09-05,Hyun Jin Ryu,Slider,0,1,0,1,0,0,2017-09
2017-09-05,Jacob deGrom,Change-Up,0,0,0,0,0,0,2017-09
2017-09-05,Jacob deGrom,Curveball,0,0,0,0,0,0,2017-09
2017-09-05,Jacob deGrom,Four-Seam Fastball,2,2,0,0,0,0,2017-09
2017-09-05,Jacob deGrom,Sinker,6,1,1,0,0,0,2017-09
2017-09-05,Jacob deGrom,Slider,1,2,1,0,0,1,2017-09
2017-09-05,Jake Odorizzi,Curveball,0,1,0,0,0,0,2017-09
2017-09-05,Jake Odorizzi,Cutter,0,0,0,0,0,0,2017-09
2017-09-05,Jake Odorizzi,Four-Seam Fastball,1,5,0,0,0,0,2017-09
2017-09-05,Jake Odorizzi,Slider,0,0,0,0,0,0,2017-09
2017-09-05,Jake Odorizzi,Splitter,0,0,1,0,0,0,2017-09
2017-09-05,Joe Musgrove,Cutter,0,0,0,0,0,0,2017-09
2017-09-05,Joe Musgrove,Four-Seam Fastball,1,1,0,0,0,0,2017-09
2017-09-05,Joe Musgrove,Slider,0,0,0,0,0,0,2017-09
2017-09-05,Justin Verlander,Curveball,0,1,0,0,0,0,2017-09
2017-09-05,Justin Verlander,Four-Seam Fastball,3,4,0,1,0,0,2017-09
2017-09-05,Justin Verlander,Slider,1,2,1,0,0,1,2017-09
2017-09-05,Kyle Hendricks,Change-Up,1,1,0,0,0,0,2017-09
2017-09-05,Kyle Hendricks,Curveball,0,0,0,0,0,0,2017-09
2017-09-05,Kyle Hendricks,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-05,Kyle Hendricks,Sinker,3,1,0,0,0,1,2017-09
2017-09-05,Michael Wacha,Change-Up,0,2,1,0,0,0,2017-09
2017-09-05,Michael Wacha,Curveball,0,0,0,0,0,0,2017-09
2017-09-05,Michael Wacha,Cutter,1,2,0,0,0,0,2017-09
2017-09-05,Michael Wacha,Four-Seam Fastball,2,2,2,0,0,0,2017-09
2017-09-05,Michael Wacha,Sinker,3,0,0,0,0,1,2017-09
2017-09-05,Ross Stripling,Change-Up,0,1,0,0,0,0,2017-09
2017-09-05,Ross Stripling,Four-Seam Fastball,0,1,0,0,0,0,2017-09
2017-09-05,Ross Stripling,Knuckle Curve,0,0,0,0,0,0,2017-09
2017-09-05,Ross Stripling,Slider,0,0,1,0,0,0,2017-09
2017-09-05,Stephen Strasburg,Change-Up,2,2,0,0,0,0,2017-09
2017-09-05,Stephen Strasburg,Curveball,1,5,0,0,0,0,2017-09
2017-09-05,Stephen Strasburg,Four-Seam Fastball,3,0,0,0,0,0,2017-09
2017-09-05,Stephen Strasburg,Sinker,0,0,0,0,0,0,2017-09
2017-09-05,Stephen Strasburg,Slider,0,1,0,0,0,0,2017-09
2017-09-05,Zach Davies,Change-Up,1,2,0,1,0,0,2017-09
2017-09-05,Zach Davies,Curveball,0,2,0,0,0,0,2017-09
2017-09-05,Zach Davies,Cutter,1,0,0,1,0,0,2017-09
2017-09-05,Zach Davies,Sinker,2,0,1,0,0,0,2017-09
2017-09-05,Zack Greinke,Change-Up,0,0,0,0,0,0,2017-09
2017-09-05,Zack Greinke,Curveball,0,0,0,0,0,0,2017-09
2017-09-05,Zack Greinke,Eephus,0,0,0,0,0,0,2017-09
2017-09-05,Zack Greinke,Four-Seam Fastball,2,2,1,0,0,0,2017-09
2017-09-05,Zack Greinke,Sinker,0,1,0,0,0,0,2017-09
2017-09-05,Zack Greinke,Slider,1,3,0,0,0,1,2017-09
2017-09-06,Blake Snell,Change-Up,2,0,0,0,0,0,2017-09
2017-09-06,Blake Snell,Curveball,0,1,0,0,0,0,2017-09
2017-09-06,Blake Snell,Four-Seam Fastball,2,2,0,1,0,2,2017-09
2017-09-06,Blake Snell,Slider,0,4,0,0,0,0,2017-09
2017-09-06,Carlos Carrasco,Change-Up,0,0,0,0,0,0,2017-09
2017-09-06,Carlos Carrasco,Curveball,0,0,0,0,0,0,2017-09
2017-09-06,Carlos Carrasco,Four-Seam Fastball,1,0,0,0,0,0,2017-09
2017-09-06,Carlos Carrasco,Sinker,1,3,0,0,0,1,2017-09
2017-09-06,Carlos Carrasco,Slider,0,6,0,0,0,0,2017-09
2017-09-06,Gerrit Cole,Change-Up,0,0,0,0,0,0,2017-09
2017-09-06,Gerrit Cole,Four-Seam Fastball,0,3,1,0,0,0,2017-09
2017-09-06,Gerrit Cole,Knuckle Curve,0,3,0,0,0,0,2017-09
2017-09-06,Gerrit Cole,Sinker,1,1,3,0,0,0,2017-09
2017-09-06,Gerrit Cole,Slider,1,1,0,0,0,0,2017-09
2017-09-06,Jack Flaherty,Change-Up,0,0,0,0,0,1,2017-09
2017-09-06,Jack Flaherty,Four-Seam Fastball,1,0,0,0,0,0,2017-09
2017-09-06,Jack Flaherty,Knuckle Curve,0,1,1,0,0,0,2017-09
2017-09-06,Jack Flaherty,Sinker,1,1,3,0,0,0,2017-09
2017-09-06,Jack Flaherty,Slider,0,2,0,0,0,0,2017-09
2017-09-06,José Quintana,Change-Up,0,1,0,0,0,0,2017-09
2017-09-06,José Quintana,Curveball,3,0,0,0,0,0,2017-09
2017-09-06,José Quintana,Four-Seam Fastball,2,3,0,0,0,0,2017-09
2017-09-06,José Quintana,Sinker,1,2,1,0,0,0,2017-09
2017-09-06,Julio Teheran,Change-Up,0,0,1,0,0,0,2017-09
2017-09-06,Julio Teheran,Curveball,0,0,0,0,0,0,2017-09
2017-09-06,Julio Teheran,Four-Seam Fastball,1,1,2,1,0,0,2017-09
2017-09-06,Julio Teheran,Sinker,1,0,1,1,0,1,2017-09
2017-09-06,Julio Teheran,Slider,0,2,1,0,0,0,2017-09
2017-09-06,Kenta Maeda,Change-Up,1,0,0,0,0,0,2017-09
2017-09-06,Kenta Maeda,Curveball,0,2,0,0,0,0,2017-09
2017-09-06,Kenta Maeda,Four-Seam Fastball,2,3,0,0,0,0,2017-09
2017-09-06,Kenta Maeda,Sinker,0,0,1,0,0,0,2017-09
2017-09-06,Kenta Maeda,Slider,0,3,0,1,0,0,2017-09
2017-09-06,Kyle Freeland,Change-Up,0,0,0,0,0,0,2017-09
2017-09-06,Kyle Freeland,Four-Seam Fastball,2,1,1,1,0,0,2017-09
2017-09-06,Kyle Freeland,Sinker,3,0,1,0,0,0,2017-09
2017-09-06,Kyle Freeland,Slider,1,3,0,0,0,0,2017-09
2017-09-06,Lance McCullers Jr.,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-06,Lance McCullers Jr.,Knuckle Curve,0,3,0,0,1,1,2017-09
2017-09-06,Lance McCullers Jr.,Sinker,2,1,1,0,0,0,2017-09
2017-09-06,Luis Castillo,Change-Up,0,2,0,0,0,0,2017-09
2017-09-06,Luis Castillo,Four-Seam Fastball,1,5,0,0,0,1,2017-09
2017-09-06,Luis Castillo,Sinker,1,1,0,1,0,0,2017-09
2017-09-06,Luis Castillo,Slider,0,2,0,0,0,0,2017-09
2017-09-06,Matt Boyd,Change-Up,0,1,1,1,0,0,2017-09
2017-09-06,Matt Boyd,Curveball,0,0,1,0,0,0,2017-09
2017-09-06,Matt Boyd,Four-Seam Fastball,0,1,0,0,0,0,2017-09
2017-09-06,Matt Boyd,Sinker,1,2,0,1,1,1,2017-09
2017-09-06,Matt Boyd,Slider,1,0,0,1,0,0,2017-09
2017-09-06,Nick Pivetta,Change-Up,0,0,0,0,0,0,2017-09
2017-09-06,Nick Pivetta,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-06,Nick Pivetta,Knuckle Curve,2,3,0,1,0,0,2017-09
2017-09-06,Nick Pivetta,Sinker,3,1,0,2,0,1,2017-09
2017-09-06,Nick Pivetta,Slider,1,1,0,0,0,0,2017-09
2017-09-06,Reynaldo López,Change-Up,0,1,1,0,0,0,2017-09
2017-09-06,Reynaldo López,Curveball,0,1,0,0,0,0,2017-09
2017-09-06,Reynaldo López,Four-Seam Fastball,5,0,1,1,0,0,2017-09
2017-09-06,Sean Manaea,Change-Up,0,2,3,0,0,0,2017-09
2017-09-06,Sean Manaea,Sinker,4,4,0,1,0,0,2017-09
2017-09-06,Sean Manaea,Slider,0,0,0,0,0,0,2017-09
2017-09-07,Aaron Nola,Change-Up,2,2,0,0,0,0,2017-09
2017-09-07,Aaron Nola,Four-Seam Fastball,0,1,1,0,0,0,2017-09
2017-09-07,Aaron Nola,Knuckle Curve,0,5,0,0,0,0,2017-09
2017-09-07,Aaron Nola,Sinker,3,0,0,2,0,0,2017-09
2017-09-07,Clayton Kershaw,Curveball,0,1,1,0,0,0,2017-09
2017-09-07,Clayton Kershaw,Four-Seam Fastball,3,1,1,0,0,1,2017-09
2017-09-07,Clayton Kershaw,Slider,0,4,1,2,0,0,2017-09
2017-09-07,Corey Kluber,Change-Up,0,0,0,0,0,0,2017-09
2017-09-07,Corey Kluber,Curveball,1,8,0,0,0,0,2017-09
2017-09-07,Corey Kluber,Cutter,0,1,0,0,0,1,2017-09
2017-09-07,Corey Kluber,Four-Seam Fastball,0,1,0,0,0,0,2017-09
2017-09-07,Corey Kluber,Sinker,0,3,1,0,0,1,2017-09
2017-09-07,Jameson Taillon,Change-Up,1,0,1,0,0,0,2017-09
2017-09-07,Jameson Taillon,Curveball,0,2,0,2,0,0,2017-09
2017-09-07,Jameson Taillon,Four-Seam Fastball,0,1,0,3,0,0,2017-09
2017-09-07,Jameson Taillon,Sinker,4,0,0,1,0,0,2017-09
2017-09-07,Jon Gray,Change-Up,0,0,0,0,0,0,2017-09
2017-09-07,Jon Gray,Curveball,0,0,1,0,0,0,2017-09
2017-09-07,Jon Gray,Four-Seam Fastball,1,1,0,1,0,0,2017-09
2017-09-07,Jon Gray,Slider,1,2,1,1,0,0,2017-09
2017-09-07,Jon Lester,Change-Up,0,0,1,0,0,0,2017-09
2017-09-07,Jon Lester,Curveball,0,0,0,0,0,0,2017-09
2017-09-07,Jon Lester,Cutter,0,4,0,1,0,0,2017-09
2017-09-07,Jon Lester,Four-Seam Fastball,2,1,2,0,0,0,2017-09
2017-09-07,Jon Lester,Sinker,1,0,1,1,0,0,2017-09
2017-09-07,Kevin Gausman,Four-Seam Fastball,3,3,2,0,0,1,2017-09
2017-09-07,Kevin Gausman,Slider,0,0,0,0,0,0,2017-09
2017-09-07,Kevin Gausman,Splitter,0,1,1,1,0,0,2017-09
2017-09-07,Kyle Gibson,Change-Up,3,0,0,0,0,0,2017-09
2017-09-07,Kyle Gibson,Curveball,0,0,0,0,0,0,2017-09
2017-09-07,Kyle Gibson,Four-Seam Fastball,1,0,0,0,0,0,2017-09
2017-09-07,Kyle Gibson,Sinker,2,0,1,1,0,0,2017-09
2017-09-07,Kyle Gibson,Slider,1,0,0,0,0,0,2017-09
2017-09-07,Lance Lynn,Change-Up,0,0,0,1,0,0,2017-09
2017-09-07,Lance Lynn,Curveball,0,0,0,0,0,0,2017-09
2017-09-07,Lance Lynn,Cutter,0,0,0,0,0,0,2017-09
2017-09-07,Lance Lynn,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-07,Lance Lynn,Sinker,5,3,3,0,0,0,2017-09
2017-09-07,Mike Minor,Change-Up,1,0,0,0,0,0,2017-09
2017-09-07,Mike Minor,Four-Seam Fastball,0,1,0,0,0,0,2017-09
2017-09-07,Mike Minor,Slider,0,0,0,0,0,0,2017-09
2017-09-07,Sonny Gray,Change-Up,0,0,0,0,0,0,2017-09
2017-09-07,Sonny Gray,Curveball,1,0,0,0,0,0,2017-09
2017-09-07,Sonny Gray,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-07,Sonny Gray,Sinker,3,1,2,2,0,0,2017-09
2017-09-07,Sonny Gray,Slider,0,4,0,0,0,0,2017-09
2017-09-07,Tanner Roark,Change-Up,1,5,1,0,0,0,2017-09
2017-09-07,Tanner Roark,Curveball,1,0,0,1,0,1,2017-09
2017-09-07,Tanner Roark,Four-Seam Fastball,1,0,0,0,0,1,2017-09
2017-09-07,Tanner Roark,Sinker,0,0,0,1,0,0,2017-09
2017-09-07,Tanner Roark,Slider,0,1,0,0,0,0,2017-09
2017-09-07,Tyler Mahle,Change-Up,1,0,0,1,0,0,2017-09
2017-09-07,Tyler Mahle,Curveball,0,0,0,0,0,0,2017-09
2017-09-07,Tyler Mahle,Four-Seam Fastball,1,2,3,2,0,0,2017-09
2017-09-07,Tyler Mahle,Slider,1,0,0,0,0,0,2017-09
2017-09-07,Walker Buehler,Four-Seam Fastball,1,1,0,0,0,0,2017-09
2017-09-07,Walker Buehler,Knuckle Curve,0,1,0,0,0,0,2017-09
2017-09-08,Antonio Senzatela,Four-Seam Fastball,0,0,1,0,0,0,2017-09
2017-09-08,Antonio Senzatela,Slider,0,0,0,0,0,0,2017-09
2017-09-08,Chris Archer,Change-Up,0,0,0,0,0,0,2017-09
2017-09-08,Chris Archer,Four-Seam Fastball,2,3,0,0,0,0,2017-09
2017-09-08,Chris Archer,Slider,4,2,1,2,0,1,2017-09
2017-09-08,Germán Márquez,Change-Up,0,0,0,0,0,0,2017-09
2017-09-08,Germán Márquez,Curveball,0,0,1,0,0,0,2017-09
2017-09-08,Germán Márquez,Four-Seam Fastball,3,2,1,0,0,0,2017-09
2017-09-08,Germán Márquez,Knuckle Curve,0,0,0,0,0,0,2017-09
2017-09-08,Germán Márquez,Sinker,1,0,0,1,0,0,2017-09
2017-09-08,Germán Márquez,Slider,0,0,0,0,0,1,2017-09
2017-09-08,Joe Musgrove,Curveball,0,0,0,0,0,0,2017-09
2017-09-08,Joe Musgrove,Cutter,0,0,0,0,0,0,2017-09
2017-09-08,Joe Musgrove,Four-Seam Fastball,0,0,0,1,0,0,2017-09
2017-09-08,Joe Musgrove,Slider,0,0,0,0,0,0,2017-09
2017-09-08,Jordan Lyles,Change-Up,2,1,0,0,0,0,2017-09
2017-09-08,Jordan Lyles,Curveball,0,3,0,0,0,0,2017-09
2017-09-08,Jordan Lyles,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-08,Jordan Lyles,Sinker,1,2,0,1,0,1,2017-09
2017-09-08,Jordan Lyles,Slider,0,0,0,1,0,0,2017-09
2017-09-08,José Ureña,Change-Up,0,1,1,0,0,0,2017-09
2017-09-08,José Ureña,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-08,José Ureña,Sinker,2,2,2,0,0,1,2017-09
2017-09-08,José Ureña,Slider,0,2,0,0,0,0,2017-09
2017-09-08,Lucas Giolito,Change-Up,1,0,1,0,0,1,2017-09
2017-09-08,Lucas Giolito,Curveball,0,1,0,0,0,0,2017-09
2017-09-08,Lucas Giolito,Four-Seam Fastball,0,3,3,0,0,0,2017-09
2017-09-08,Lucas Giolito,Sinker,1,0,0,0,0,0,2017-09
2017-09-08,Lucas Giolito,Slider,0,1,0,0,0,0,2017-09
2017-09-08,Marcus Stroman,Change-Up,0,2,0,0,0,0,2017-09
2017-09-08,Marcus Stroman,Curveball,0,0,0,0,0,0,2017-09
2017-09-08,Marcus Stroman,Cutter,0,0,0,0,0,0,2017-09
2017-09-08,Marcus Stroman,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-08,Marcus Stroman,Sinker,2,1,1,1,0,1,2017-09
2017-09-08,Marcus Stroman,Slider,2,3,0,0,0,0,2017-09
2017-09-08,Martín Pérez,Change-Up,2,0,1,0,0,0,2017-09
2017-09-08,Martín Pérez,Curveball,0,0,0,0,0,0,2017-09
2017-09-08,Martín Pérez,Four-Seam Fastball,2,0,0,1,0,0,2017-09
2017-09-08,Martín Pérez,Sinker,1,3,0,0,0,0,2017-09
2017-09-08,Martín Pérez,Slider,1,1,0,0,0,1,2017-09
2017-09-08,Masahiro Tanaka,Curveball,0,0,0,0,0,0,2017-09
2017-09-08,Masahiro Tanaka,Cutter,0,0,0,0,0,0,2017-09
2017-09-08,Masahiro Tanaka,Four-Seam Fastball,0,1,0,0,0,0,2017-09
2017-09-08,Masahiro Tanaka,Sinker,1,1,0,1,0,1,2017-09
2017-09-08,Masahiro Tanaka,Slider,2,2,0,0,0,0,2017-09
2017-09-08,Masahiro Tanaka,Splitter,0,3,0,2,0,0,2017-09
2017-09-08,Max Scherzer,Change-Up,0,0,0,0,0,0,2017-09
2017-09-08,Max Scherzer,Curveball,0,0,0,1,0,0,2017-09
2017-09-08,Max Scherzer,Cutter,0,0,0,1,0,0,2017-09
2017-09-08,Max Scherzer,Four-Seam Fastball,2,3,3,0,0,1,2017-09
2017-09-08,Max Scherzer,Sinker,0,0,0,0,0,0,2017-09
2017-09-08,Max Scherzer,Slider,1,4,0,0,0,0,2017-09
2017-09-08,Mike Clevinger,Change-Up,0,1,1,0,0,0,2017-09
2017-09-08,Mike Clevinger,Curveball,0,1,0,0,0,0,2017-09
2017-09-08,Mike Clevinger,Four-Seam Fastball,3,5,2,0,0,0,2017-09
2017-09-08,Mike Clevinger,Slider,0,0,0,0,0,0,2017-09
2017-09-08,Mike Fiers,Change-Up,0,0,0,0,0,0,2017-09
2017-09-08,Mike Fiers,Curveball,1,0,0,0,0,0,2017-09
2017-09-08,Mike Fiers,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-08,Mike Fiers,Sinker,1,0,1,0,0,0,2017-09
2017-09-08,Mike Foltynewicz,Change-Up,0,1,0,0,0,0,2017-09
2017-09-08,Mike Foltynewicz,Curveball,0,2,0,0,0,0,2017-09
2017-09-08,Mike Foltynewicz,Four-Seam Fastball,1,0,0,1,0,1,2017-09
2017-09-08,Mike Foltynewicz,Sinker,2,1,1,0,0,0,2017-09
2017-09-08,Mike Foltynewicz,Slider,0,4,0,1,0,0,2017-09
2017-09-08,Mike Leake,Change-Up,0,1,0,0,0,0,2017-09
2017-09-08,Mike Leake,Cutter,0,1,0,0,0,0,2017-09
2017-09-08,Mike Leake,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-08,Mike Leake,Knuckle Curve,1,0,0,0,0,0,2017-09
2017-09-08,Mike Leake,Sinker,3,2,0,1,0,0,2017-09
2017-09-08,Mike Leake,Slider,1,1,0,0,0,0,2017-09
2017-09-08,Patrick Corbin,Change-Up,0,0,0,0,0,0,2017-09
2017-09-08,Patrick Corbin,Four-Seam Fastball,2,0,1,1,0,0,2017-09
2017-09-08,Patrick Corbin,Sinker,2,1,1,3,2,0,2017-09
2017-09-08,Patrick Corbin,Slider,1,2,0,0,0,0,2017-09
2017-09-08,Ross Stripling,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-08,Ross Stripling,Knuckle Curve,1,0,0,0,0,0,2017-09
2017-09-08,Ross Stripling,Slider,0,0,0,0,0,0,2017-09
2017-09-08,Trevor Williams,Four-Seam Fastball,1,2,2,1,0,0,2017-09
2017-09-08,Trevor Williams,Sinker,0,1,2,0,0,0,2017-09
2017-09-08,Trevor Williams,Slider,2,2,0,0,0,0,2017-09
2017-09-08,Wade Miley,Change-Up,0,0,0,1,0,0,2017-09
2017-09-08,Wade Miley,Curveball,1,2,1,0,0,0,2017-09
2017-09-08,Wade Miley,Cutter,0,1,1,1,0,1,2017-09
2017-09-08,Wade Miley,Four-Seam Fastball,1,0,0,0,0,0,2017-09
2017-09-08,Wade Miley,Sinker,0,0,1,1,0,0,2017-09
2017-09-08,Wade Miley,Slider,0,1,0,0,0,0,2017-09
2017-09-08,Yu Darvish,Curveball,0,0,0,1,0,0,2017-09
2017-09-08,Yu Darvish,Cutter,0,0,0,0,0,0,2017-09
2017-09-08,Yu Darvish,Four-Seam Fastball,0,4,2,3,0,1,2017-09
2017-09-08,Yu Darvish,Sinker,0,0,0,0,0,0,2017-09
2017-09-08,Yu Darvish,Slider,0,2,0,0,0,0,2017-09
2017-09-09,Alex Wood,Change-Up,1,0,0,0,0,0,2017-09
2017-09-09,Alex Wood,Knuckle Curve,0,1,0,1,0,0,2017-09
2017-09-09,Alex Wood,Sinker,3,1,1,2,0,1,2017-09
2017-09-09,Andrew Heaney,Change-Up,0,0,0,0,0,1,2017-09
2017-09-09,Andrew Heaney,Curveball,0,2,1,0,0,0,2017-09
2017-09-09,Andrew Heaney,Sinker,1,1,1,1,1,0,2017-09
2017-09-09,Charlie Morton,Curveball,1,6,1,1,0,0,2017-09
2017-09-09,Charlie Morton,Cutter,0,0,1,0,0,0,2017-09
2017-09-09,Charlie Morton,Four-Seam Fastball,0,2,1,1,0,0,2017-09
2017-09-09,Charlie Morton,Sinker,2,0,0,0,1,0,2017-09
2017-09-09,Charlie Morton,Splitter,0,0,0,0,0,0,2017-09
2017-09-09,Chase Anderson,Change-Up,0,1,0,0,0,0,2017-09
2017-09-09,Chase Anderson,Curveball,0,1,0,0,0,0,2017-09
2017-09-09,Chase Anderson,Cutter,0,1,0,0,0,0,2017-09
2017-09-09,Chase Anderson,Four-Seam Fastball,1,2,1,0,0,0,2017-09
2017-09-09,Chase Anderson,Sinker,0,0,0,0,0,0,2017-09
2017-09-09,Chris Sale,Change-Up,3,3,0,0,0,0,2017-09
2017-09-09,Chris Sale,Four-Seam Fastball,1,0,1,0,0,0,2017-09
2017-09-09,Chris Sale,Sinker,1,0,0,0,0,0,2017-09
2017-09-09,Chris Sale,Slider,1,5,0,0,0,0,2017-09
2017-09-09,Jakob Junis,Change-Up,1,1,0,0,0,0,2017-09
2017-09-09,Jakob Junis,Curveball,0,0,0,0,0,1,2017-09
2017-09-09,Jakob Junis,Four-Seam Fastball,1,1,0,0,0,0,2017-09
2017-09-09,Jakob Junis,Sinker,2,0,0,0,0,1,2017-09
2017-09-09,Jakob Junis,Slider,2,4,1,0,0,0,2017-09
2017-09-09,Jhoulys Chacín,Change-Up,0,0,0,0,0,0,2017-09
2017-09-09,Jhoulys Chacín,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-09,Jhoulys Chacín,Sinker,5,2,0,0,0,0,2017-09
2017-09-09,Jhoulys Chacín,Slider,2,3,2,0,0,0,2017-09
2017-09-09,Joe Musgrove,Curveball,0,0,0,1,0,0,2017-09
2017-09-09,Joe Musgrove,Cutter,0,0,0,0,0,0,2017-09
2017-09-09,Joe Musgrove,Four-Seam Fastball,0,0,0,1,0,0,2017-09
2017-09-09,Joe Musgrove,Slider,0,1,0,0,0,0,2017-09
2017-09-09,José Berríos,Change-Up,1,0,0,0,0,1,2017-09
2017-09-09,José Berríos,Curveball,4,1,0,0,0,0,2017-09
2017-09-09,José Berríos,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-09,José Berríos,Sinker,0,0,2,1,1,0,2017-09
2017-09-09,Luis Severino,Change-Up,0,1,1,0,0,0,2017-09
2017-09-09,Luis Severino,Four-Seam Fastball,0,8,2,1,0,0,2017-09
2017-09-09,Luis Severino,Slider,0,1,0,0,0,0,2017-09
2017-09-09,Max Fried,Change-Up,0,1,0,0,1,0,2017-09
2017-09-09,Max Fried,Curveball,1,1,0,0,0,0,2017-09
2017-09-09,Max Fried,Cutter,0,1,0,0,0,0,2017-09
2017-09-09,Max Fried,Four-Seam Fastball,3,0,1,0,0,1,2017-09
2017-09-09,Max Fried,Sinker,0,0,0,0,0,0,2017-09
2017-09-09,Mike Minor,Change-Up,1,0,1,0,0,0,2017-09
2017-09-09,Mike Minor,Four-Seam Fastball,0,1,0,0,0,0,2017-09
2017-09-09,Mike Minor,Slider,0,0,0,0,0,0,2017-09
2017-09-09,Ross Stripling,Four-Seam Fastball,0,1,0,0,0,0,2017-09
2017-09-09,Ross Stripling,Knuckle Curve,0,0,0,0,0,0,2017-09
2017-09-09,Ross Stripling,Slider,1,0,0,0,0,0,2017-09
2017-09-10,Alex Cobb,Knuckle Curve,0,2,0,0,0,0,2017-09
2017-09-10,Alex Cobb,Sinker,3,3,3,0,0,0,2017-09
2017-09-10,Alex Cobb,Splitter,1,0,0,0,0,0,2017-09
2017-09-10,Aníbal Sánchez,Curveball,1,0,0,0,0,0,2017-09
2017-09-10,Aníbal Sánchez,Four-Seam Fastball,1,1,1,0,0,1,2017-09
2017-09-10,Aníbal Sánchez,Sinker,5,1,0,0,0,1,2017-09
2017-09-10,Aníbal Sánchez,Slider,1,1,0,0,0,0,2017-09
2017-09-10,Aníbal Sánchez,Splitter,1,2,0,1,0,0,2017-09
2017-09-10,Dallas Keuchel,Change-Up,1,0,1,0,0,0,2017-09
2017-09-10,Dallas Keuchel,Cutter,0,0,0,0,0,0,2017-09
2017-09-10,Dallas Keuchel,Four-Seam Fastball,0,0,0,0,0,0,2017-09
2017-09-10,Dallas Keuchel,Sinker,4,1,3,0,0,1,2017-09
2017-09-10,Dallas Keuchel,Slider,0,3,0,0,0,0,2017-09
2017-09-10,J. A. Happ,Change-Up,1,0,0,0,0,0,2017-09
2017-09-10,J. A. Happ,Curveball,0,1,0,0,0,0,2017-09
2017-09-10,J. A. Happ,Four-Seam Fastball,1,8,2,0,0,1,2017-09
2017-09-10,J. A. Happ,Sinker,1,0,0,0,0,0,2017-09
2017-09-10,J. A. Happ,Slider,1,0,0,0,0,0,2017-09
2017-09-10,Jacob deGrom,Change-Up,1,1,0,0,0,0,2017-09
